code,date,value
BCDDE,6/13/2013,1734384
BCDDM,6/13/2013,1324960
BCDDW,6/13/2013,1535138
BCDDY,6/13/2013,584919
BLCHS,6/13/2013,8838.7792
CPTRA,6/13/2013,11.7706
CPTRV,6/13/2013,2.2566
DIFF,6/13/2013,15605632.68
ETRAV,6/13/2013,192239
ETRVU,6/13/2013,19223868
HRATE,6/13/2013,133.4308
MIOPM,6/13/2013,33
MIREV,6/13/2013,517965.9508
MKPRU,6/13/2013,100
MKTCP,6/13/2013,1128830000
MWNTD,6/13/2013,6090
MWNUS,6/13/2013,312151
MWTRV,6/13/2013,40635.1539
NADDU,6/13/2013,60855
NETDF,6/13/2013,-521680.7017
NTRAN,6/13/2013,43193
NTRAT,6/13/2013,19364077
NTRBL,6/13/2013,232.2204
NTREP,6/13/2013,26342
TOTBC,6/13/2013,11288300
TOUTV,6/13/2013,741296.8417
TRFEE,6/13/2013,40.8788
TRFUS,6/13/2013,4490.9508
TRVOU,6/13/2013,5432334.346
TVTVR,6/13/2013,13.4348
ATRCT,6/14/2013,7.7667
AVBLS,6/14/2013,0.1046
BCDDC,6/14/2013,4069768630
BCDDE,6/14/2013,2812255
BCDDM,6/14/2013,2029362
BCDDW,6/14/2013,2526653
BCDDY,6/14/2013,368959
BLCHS,6/14/2013,7989
CPTRA,6/14/2013,10.8941
CPTRV,6/14/2013,3.1665
DIFF,6/14/2013,15605632.68
ETRAV,6/14/2013,140122
ETRVU,6/14/2013,14288283
HRATE,6/14/2013,133.4308
MIOPM,6/14/2013,28
MIREV,6/14/2013,452440.8013
MKPRU,6/14/2013,103.9
MKTCP,6/14/2013,1172875150
MWNTD,6/14/2013,6090
MWNUS,6/14/2013,313209
MWTRV,6/14/2013,0
NADDU,6/14/2013,63694
NETDF,6/14/2013,-426183.0084
NTRAN,6/14/2013,41531
NTRAT,6/14/2013,19485213
NTRBL,6/14/2013,338
NTREP,6/14/2013,50172
TOTBC,6/14/2013,11288500
TOUTV,6/14/2013,722485.1902
TRFEE,6/14/2013,37.252
TRFUS,6/14/2013,3798.5823
TRVOU,6/14/2013,3144556.358
TVTVR,6/14/2013,3.5388
ATRCT,6/15/2013,7.4
AVBLS,6/15/2013,0.0935
BCDDC,6/15/2013,4075153503
BCDDE,6/15/2013,5384873
BCDDM,6/15/2013,5005580
BCDDW,6/15/2013,5204787
BCDDY,6/15/2013,4085717
BLCHS,6/15/2013,8006
CPTRA,6/15/2013,11.7377
CPTRV,6/15/2013,3.5581
DIFF,6/15/2013,15605632.68
ETRAV,6/15/2013,128115.8174
ETRVU,6/15/2013,12809019.42
HRATE,6/15/2013,145.0672
MIOPM,6/15/2013,29
MIREV,6/15/2013,470400
MKPRU,6/15/2013,100
MKTCP,6/15/2013,1129737500
MWNTD,6/15/2013,6606
MWNUS,6/15/2013,314217
MWTRV,6/15/2013,48706.3822
NADDU,6/15/2013,37955
NETDF,6/15/2013,-444869.3297
NTRAN,6/15/2013,40076
NTRAT,6/15/2013,19525289
NTRBL,6/15/2013,306
NTREP,6/15/2013,17372
TOTBC,6/15/2013,11297375
TOUTV,6/15/2013,458689.5912
TRFEE,6/15/2013,29.0747
TRFUS,6/15/2013,2907.4692
TRVOU,6/15/2013,1265613.595
TVTVR,6/15/2013,6.543
ATRCT,6/16/2013,6.5167
AVBLS,6/16/2013,0.1065
BCDDC,6/16/2013,4078975509
BCDDE,6/16/2013,3822006
BCDDM,6/16/2013,3506440
BCDDW,6/16/2013,3658991
BCDDY,6/16/2013,2619397
BLCHS,6/16/2013,8899.0299
CPTRA,6/16/2013,10.8185
CPTRV,6/16/2013,3.257
DIFF,6/16/2013,19339258.27
ETRAV,6/16/2013,119282
ETRVU,6/16/2013,11990898
HRATE,6/16/2013,148.0494
MIOPM,6/16/2013,27
MIREV,6/16/2013,474220.2792
MKPRU,6/16/2013,100.5252
MKTCP,6/16/2013,1136058016
MWNTD,6/16/2013,6606
MWNUS,6/16/2013,315322
MWTRV,6/16/2013,46817.5601
NADDU,6/16/2013,45693
NETDF,6/16/2013,-464592.5308
NTRAN,6/16/2013,42966
NTRAT,6/16/2013,19493039
NTRBL,6/16/2013,232.2486
NTREP,6/16/2013,20835
TOTBC,6/16/2013,11301225
TOUTV,6/16/2013,557268.8023
TRFEE,6/16/2013,31.2865
TRFUS,6/16/2013,3185.0292
TRVOU,6/16/2013,1345147.558
TVTVR,6/16/2013,8.1735
ATRCT,6/17/2013,7.8
AVBLS,6/17/2013,0.1403
BCDDC,6/17/2013,4080431375
BCDDE,6/17/2013,1455866
BCDDM,6/17/2013,1065290
BCDDW,6/17/2013,1229214
BCDDY,6/17/2013,129480
BLCHS,6/17/2013,8044
CPTRA,6/17/2013,8.4176
CPTRV,6/17/2013,2.5364
DIFF,6/17/2013,19339258.27
ETRAV,6/17/2013,145327
ETRVU,6/17/2013,15606642
HRATE,6/17/2013,148.0494
MIOPM,6/17/2013,11
MIREV,6/17/2013,395839.5031
MKPRU,6/17/2013,99.9
MKTCP,6/17/2013,1128840030
MWNTD,6/17/2013,7729
MWNUS,6/17/2013,316640
MWTRV,6/17/2013,0
NADDU,6/17/2013,47538
NETDF,6/17/2013,-383498.3489
NTRAN,6/17/2013,47025
NTRAT,6/17/2013,19615713
NTRBL,6/17/2013,230
NTREP,6/17/2013,45943
TOTBC,6/17/2013,11299700
TOUTV,6/17/2013,578844.9641
TRFEE,6/17/2013,36.9924
TRFUS,6/17/2013,3972.6108
TRVOU,6/17/2013,860747.391
TVTVR,6/17/2013,8.9142
ATRCT,6/18/2013,8.9
AVBLS,6/18/2013,0.1633
BCDDC,6/18/2013,4082110929
BCDDE,6/18/2013,1679554
BCDDM,6/18/2013,1089641
BCDDW,6/18/2013,1467106
BCDDY,6/18/2013,199436
BLCHS,6/18/2013,8064
CPTRA,6/18/2013,7.2675
CPTRV,6/18/2013,2.0814
DIFF,6/18/2013,19339258.27
ETRAV,6/18/2013,174806.3964
ETRVU,6/18/2013,17821512.11
HRATE,6/18/2013,120.17
MIOPM,6/18/2013,17
MIREV,6/18/2013,340866.435
MKPRU,6/18/2013,107.835
MKTCP,6/18/2013,1219398180
MWNTD,6/18/2013,7729
MWNUS,6/18/2013,318057
MWTRV,6/18/2013,58703.8366
NADDU,6/18/2013,55778
NETDF,6/18/2013,-388000.8527
NTRAN,6/18/2013,46903
NTRAT,6/18/2013,19662616
NTRBL,6/18/2013,286
NTREP,6/18/2013,25385
TOTBC,6/18/2013,11308000
TOUTV,6/18/2013,639946.2426
TRFEE,6/18/2013,36.1372
TRFUS,6/18/2013,3896.8502
TRVOU,6/18/2013,2853373.546
TVTVR,6/18/2013,2.782
ATRCT,6/19/2013,12.1
AVBLS,6/19/2013,0.1603
BCDDC,6/19/2013,4084867935
BCDDE,6/19/2013,2757006
BCDDM,6/19/2013,2147593
BCDDW,6/19/2013,2549911
BCDDY,6/19/2013,1114322
BLCHS,6/19/2013,8960.4741
CPTRA,6/19/2013,7.8489
CPTRV,6/19/2013,2.4964
DIFF,6/19/2013,19339258.27
ETRAV,6/19/2013,148692
ETRVU,6/19/2013,16649067
HRATE,6/19/2013,140.3585
MIOPM,6/19/2013,17
MIREV,6/19/2013,369143.3068
MKPRU,6/19/2013,111.97
MKTCP,6/19/2013,1266565451
MWNTD,6/19/2013,8114
MWNUS,6/19/2013,319312
MWTRV,6/19/2013,49260.0018
NADDU,6/19/2013,54530
NETDF,6/19/2013,-333087.5248
NTRAN,6/19/2013,47031
NTRAT,6/19/2013,19627938
NTRBL,6/19/2013,345.8162
NTREP,6/19/2013,26140
TOTBC,6/19/2013,11311650
TOUTV,6/19/2013,664640.9822
TRFEE,6/19/2013,37.4086
TRFUS,6/19/2013,4017.3068
TRVOU,6/19/2013,4122616.93
TVTVR,6/19/2013,5.2598
ATRCT,6/20/2013,10.6667
AVBLS,6/20/2013,0.1401
BCDDC,6/20/2013,4087102362
BCDDE,6/20/2013,2234427
BCDDM,6/20/2013,1605115
BCDDW,6/20/2013,1995330
BCDDY,6/20/2013,449353
BLCHS,6/20/2013,8109
CPTRA,6/20/2013,9.1742
CPTRV,6/20/2013,2.3915
DIFF,6/20/2013,19339258.27
ETRAV,6/20/2013,183150
ETRVU,6/20/2013,20329679
HRATE,6/20/2013,140.3585
MIOPM,6/20/2013,20
MIREV,6/20/2013,486180
MKPRU,6/20/2013,107.68
MKTCP,6/20/2013,1217941560
MWNTD,6/20/2013,8114
MWNUS,6/20/2013,320559
MWTRV,6/20/2013,0
NADDU,6/20/2013,54098
NETDF,6/20/2013,-401681.0116
NTRAN,6/20/2013,52994
NTRAT,6/20/2013,19765050
NTRBL,6/20/2013,241
NTREP,6/20/2013,52515
TOTBC,6/20/2013,11310750
TOUTV,6/20/2013,728607.9748
TRFEE,6/20/2013,55.5163
TRFUS,6/20/2013,6162.3084
TRVOU,6/20/2013,1876004.19
TVTVR,6/20/2013,4.0385
ATRCT,6/21/2013,9.4333
AVBLS,6/21/2013,0.1112
BCDDC,6/21/2013,4088829655
BCDDE,6/21/2013,1727293
BCDDM,6/21/2013,1280320
BCDDW,6/21/2013,1514727
BCDDY,6/21/2013,228806
BLCHS,6/21/2013,8128
CPTRA,6/21/2013,11.1342
CPTRV,6/21/2013,2.1215
DIFF,6/21/2013,19339258.27
ETRAV,6/21/2013,199999.4618
ETRVU,6/21/2013,22223940.2
HRATE,6/21/2013,165.3539
MIOPM,6/21/2013,19
MIREV,6/21/2013,473996.05
MKPRU,6/21/2013,109.09
MKTCP,6/21/2013,1234928800
MWNTD,6/21/2013,7651
MWNUS,6/21/2013,321597
MWTRV,6/21/2013,28372.2207
NADDU,6/21/2013,49708
NETDF,6/21/2013,-473912.6916
NTRAN,6/21/2013,42571
NTRAT,6/21/2013,19807621
NTRBL,6/21/2013,281
NTREP,6/21/2013,21857
TOTBC,6/21/2013,11320275
TOUTV,6/21/2013,453784.5126
TRFEE,6/21/2013,45.5843
TRFUS,6/21/2013,4972.7892
TRVOU,6/21/2013,938452.8359
TVTVR,6/21/2013,4.2198
ATRCT,6/22/2013,7.95
AVBLS,6/22/2013,0.1177
BCDDC,6/22/2013,4090784236
BCDDE,6/22/2013,1954581
BCDDM,6/22/2013,1633556
BCDDW,6/22/2013,1840680
BCDDY,6/22/2013,186334
BLCHS,6/22/2013,9028.9764
CPTRA,6/22/2013,11.0432
CPTRV,6/22/2013,4.3038
DIFF,6/22/2013,19339258.27
ETRAV,6/22/2013,103164
ETRVU,6/22/2013,11109050
HRATE,6/22/2013,169.1993
MIOPM,6/22/2013,18
MIREV,6/22/2013,500599.4179
MKPRU,6/22/2013,107.6839
MKTCP,6/22/2013,1219485057
MWNTD,6/22/2013,7651
MWNUS,6/22/2013,322614
MWTRV,6/22/2013,30815.5008
NADDU,6/22/2013,41462
NETDF,6/22/2013,-464114.2108
NTRAN,6/22/2013,44594
NTRAT,6/22/2013,19774768
NTRBL,6/22/2013,253.375
NTREP,6/22/2013,18203
TOTBC,6/22/2013,11324675
TOUTV,6/22/2013,363194.7181
TRFEE,6/22/2013,55.5843
TRFUS,6/22/2013,6184.4179
TRVOU,6/22/2013,1154882.481
TVTVR,6/22/2013,12.4082
ATRCT,6/23/2013,8.7167
AVBLS,6/23/2013,0.1268
BCDDC,6/23/2013,4092765486
BCDDE,6/23/2013,1981250
BCDDM,6/23/2013,1565838
BCDDW,6/23/2013,1823114
BCDDY,6/23/2013,920073
BLCHS,6/23/2013,8163
CPTRA,6/23/2013,8.9914
CPTRV,6/23/2013,2.3034
DIFF,6/23/2013,19339258.27
ETRAV,6/23/2013,156809
ETRVU,6/23/2013,15989758
HRATE,6/23/2013,169.1993
MIOPM,6/23/2013,17
MIREV,6/23/2013,368313.3283
MKPRU,6/23/2013,108.35
MKTCP,6/23/2013,1226717030
MWNTD,6/23/2013,6701
MWNUS,6/23/2013,323859
MWTRV,6/23/2013,0
NADDU,6/23/2013,40871
NETDF,6/23/2013,-469433.0789
NTRAN,6/23/2013,40963
NTRAT,6/23/2013,19889218
NTRBL,6/23/2013,242
NTREP,6/23/2013,38507
TOTBC,6/23/2013,11321800
TOUTV,6/23/2013,340381.4544
TRFEE,6/23/2013,37.824
TRFUS,6/23/2013,3856.8934
TRVOU,6/23/2013,779442.8125
TVTVR,6/23/2013,9.6192
ATRCT,6/24/2013,10.0833
AVBLS,6/24/2013,0.1326
BCDDC,6/24/2013,4095768766
BCDDE,6/24/2013,3003280
BCDDM,6/24/2013,2517233
BCDDW,6/24/2013,2784708
BCDDY,6/24/2013,98367
BLCHS,6/24/2013,8182
CPTRA,6/24/2013,8.512
CPTRV,6/24/2013,2.0336
DIFF,6/24/2013,19339258.27
ETRAV,6/24/2013,186333.833
ETRVU,6/24/2013,20120327.29
HRATE,6/24/2013,142.2812
MIOPM,6/24/2013,12
MIREV,6/24/2013,388045.8044
MKPRU,6/24/2013,103.8667
MKTCP,6/24/2013,1177011684
MWNTD,6/24/2013,6701
MWNUS,6/24/2013,325294
MWTRV,6/24/2013,44703.6221
NADDU,6/24/2013,50770
NETDF,6/24/2013,-360683.5686
NTRAN,6/24/2013,45588
NTRAT,6/24/2013,19934806
NTRBL,6/24/2013,201
NTREP,6/24/2013,24782
TOTBC,6/24/2013,11331950
TOUTV,6/24/2013,729778.8644
TRFEE,6/24/2013,36.2211
TRFUS,6/24/2013,3762.1672
TRVOU,6/24/2013,9346237.418
TVTVR,6/24/2013,6.025
ATRCT,6/25/2013,7.9167
AVBLS,6/25/2013,0.128
BCDDC,6/25/2013,4100940797
BCDDE,6/25/2013,5172031
BCDDM,6/25/2013,4781041
BCDDW,6/25/2013,4981181
BCDDY,6/25/2013,1809483
BLCHS,6/25/2013,9087.465
CPTRA,6/25/2013,9.1348
CPTRV,6/25/2013,3.0217
DIFF,6/25/2013,19339258.27
ETRAV,6/25/2013,157625
ETRVU,6/25/2013,16456972
HRATE,6/25/2013,181.697
MIOPM,6/25/2013,14
MIREV,6/25/2013,407676.7852
MKPRU,6/25/2013,104.4056
MKTCP,6/25/2013,1167062042
MWNTD,6/25/2013,8687
MWNUS,6/25/2013,326553
MWTRV,6/25/2013,61719.3079
NADDU,6/25/2013,54518
NETDF,6/25/2013,-380544.4378
NTRAN,6/25/2013,44629
NTRAT,6/25/2013,19901753
NTRBL,6/25/2013,284.2611
NTREP,6/25/2013,26087
TOTBC,6/25/2013,11332900
TOUTV,6/25/2013,647186.4106
TRFEE,6/25/2013,33.7957
TRFUS,6/25/2013,3480.2852
TRVOU,6/25/2013,1912907.614
TVTVR,6/25/2013,1.6151
ATRCT,6/26/2013,7.25
AVBLS,6/26/2013,0.1254
BCDDC,6/26/2013,4105119975
BCDDE,6/26/2013,4179178
BCDDM,6/26/2013,3616385
BCDDW,6/26/2013,3960916
BCDDY,6/26/2013,454261
BLCHS,6/26/2013,8221
CPTRA,6/26/2013,9.188
CPTRV,6/26/2013,3.0067
DIFF,6/26/2013,19339258.27
ETRAV,6/26/2013,139122
ETRVU,6/26/2013,14300350
HRATE,6/26/2013,181.697
MIOPM,6/26/2013,14
MIREV,6/26/2013,429970.6118
MKPRU,6/26/2013,103.89
MKTCP,6/26/2013,1165723515
MWNTD,6/26/2013,8687
MWNUS,6/26/2013,327848
MWTRV,6/26/2013,0
NADDU,6/26/2013,54144
NETDF,6/26/2013,-489326.4012
NTRAN,6/26/2013,46797
NTRAT,6/26/2013,20027179
NTRBL,6/26/2013,275
NTREP,6/26/2013,45627
TOTBC,6/26/2013,11340825
TOUTV,6/26/2013,627165.9003
TRFEE,6/26/2013,33.1359
TRFUS,6/26/2013,3406.0402
TRVOU,6/26/2013,9714068.226
TVTVR,6/26/2013,8.6031
ATRCT,6/27/2013,8.6167
AVBLS,6/27/2013,0.1269
BCDDC,6/27/2013,4109314601
BCDDE,6/27/2013,4194626
BCDDM,6/27/2013,3587270
BCDDW,6/27/2013,4001658
BCDDY,6/27/2013,1626637
BLCHS,6/27/2013,8242
CPTRA,6/27/2013,8.4929
CPTRV,6/27/2013,2.8192
DIFF,6/27/2013,19339258.27
ETRAV,6/27/2013,150970.8862
ETRVU,6/27/2013,15700972.17
HRATE,6/27/2013,161.5084
MIOPM,6/27/2013,13
MIREV,6/27/2013,410408.7601
MKPRU,6/27/2013,96.635
MKTCP,6/27/2013,1096326264
MWNTD,6/27/2013,9066
MWNUS,6/27/2013,329239
MWTRV,6/27/2013,54653.2416
NADDU,6/27/2013,53524
NETDF,6/27/2013,-423172.5013
NTRAN,6/27/2013,48324
NTRAT,6/27/2013,20075503
NTRBL,6/27/2013,202
NTREP,6/27/2013,26147
TOTBC,6/27/2013,11345025
TOUTV,6/27/2013,582637.0046
TRFEE,6/27/2013,47.2944
TRFUS,6/27/2013,4570.2979
TRVOU,6/27/2013,3870268.176
TVTVR,6/27/2013,14.8402
ATRCT,6/28/2013,7.6167
AVBLS,6/28/2013,0.1354
BCDDC,6/28/2013,4113871039
BCDDE,6/28/2013,4556438
BCDDM,6/28/2013,3912788
BCDDW,6/28/2013,4368544
BCDDY,6/28/2013,2857606
BLCHS,6/28/2013,9149.9988
CPTRA,6/28/2013,8.7518
CPTRV,6/28/2013,2.9943
DIFF,6/28/2013,21335329.11
ETRAV,6/28/2013,135258
ETRVU,6/28/2013,12964846
HRATE,6/28/2013,170.7542
MIOPM,6/28/2013,7
MIREV,6/28/2013,445143.5211
MKPRU,6/28/2013,95.853
MKTCP,6/28/2013,1154476336
MWNTD,6/28/2013,9066
MWNUS,6/28/2013,330442
MWTRV,6/28/2013,28871.0177
NADDU,6/28/2013,55499
NETDF,6/28/2013,-401296.6181
NTRAN,6/28/2013,49552
NTRAT,6/28/2013,20038441
NTRBL,6/28/2013,293.2071
NTREP,6/28/2013,23586
TOTBC,6/28/2013,11343975
TOUTV,6/28/2013,599896.3873
TRFEE,6/28/2013,48.0913
TRFUS,6/28/2013,4988.2711
TRVOU,6/28/2013,3298354.375
TVTVR,6/28/2013,4.2497
ATRCT,6/29/2013,8.6167
AVBLS,6/29/2013,0.0887
BCDDC,6/29/2013,4120766603
BCDDE,6/29/2013,6895564
BCDDM,6/29/2013,6527507
BCDDW,6/29/2013,6742176
BCDDY,6/29/2013,5064249
BLCHS,6/29/2013,8273
CPTRA,6/29/2013,12.0471
CPTRV,6/29/2013,3.9567
DIFF,6/29/2013,21335329.11
ETRAV,6/29/2013,104101
ETRVU,6/29/2013,10045786
HRATE,6/29/2013,170.7542
MIOPM,6/29/2013,-2
MIREV,6/29/2013,397483.5
MKPRU,6/29/2013,94.65
MKTCP,6/29/2013,1095578975
MWNTD,6/29/2013,5526
MWNUS,6/29/2013,330442
MWTRV,6/29/2013,0
NADDU,6/29/2013,50788
NETDF,6/29/2013,-383335.7553
NTRAN,6/29/2013,32994
NTRAT,6/29/2013,20147470
NTRBL,6/29/2013,205
NTREP,6/29/2013,36545
TOTBC,6/29/2013,11353150
TOUTV,6/29/2013,532545.4665
TRFEE,6/29/2013,19.8804
TRFUS,6/29/2013,1918.4596
TRVOU,6/29/2013,4492672.991
TVTVR,6/29/2013,3.9307
ATRCT,6/30/2013,8.9333
AVBLS,6/30/2013,0.0984
BCDDC,6/30/2013,4124741445
BCDDE,6/30/2013,3974842
BCDDM,6/30/2013,3677739
BCDDW,6/30/2013,3829711
BCDDY,6/30/2013,2556609
BLCHS,6/30/2013,8288
CPTRA,6/30/2013,10.3042
CPTRV,6/30/2013,3.3795
DIFF,6/30/2013,21335329.11
ETRAV,6/30/2013,121468.7591
ETRVU,6/30/2013,11538317.42
HRATE,6/30/2013,162.2695
MIOPM,6/30/2013,-2
MIREV,6/30/2013,350888.288
MKPRU,6/30/2013,90.998
MKTCP,6/30/2013,1033462011
MWNTD,6/30/2013,5526
MWNUS,6/30/2013,334016
MWTRV,6/30/2013,42303.505
NADDU,6/30/2013,49206
NETDF,6/30/2013,-393731.5404
NTRAN,6/30/2013,34053
NTRAT,6/30/2013,20181523
NTRBL,6/30/2013,196
NTREP,6/30/2013,24137
TOTBC,6/30/2013,11356975
TOUTV,6/30/2013,702652.2629
TRFEE,6/30/2013,31.9553
TRFUS,6/30/2013,2907.8698
TRVOU,6/30/2013,3447066.136
TVTVR,6/30/2013,7.9768
ATRCT,7/1/2013,7.8
AVBLS,7/1/2013,0.1134
BCDDC,7/1/2013,4137733205
BCDDE,7/1/2013,12991760
BCDDM,7/1/2013,12422509
BCDDW,7/1/2013,12784719
BCDDY,7/1/2013,10285626
BLCHS,7/1/2013,9204.7641
CPTRA,7/1/2013,9.823
CPTRV,7/1/2013,1.5252
DIFF,7/1/2013,21335329.11
ETRAV,7/1/2013,259765
ETRVU,7/1/2013,23261977
HRATE,7/1/2013,166.5118
MIOPM,7/1/2013,-8
MIREV,7/1/2013,388930.4703
MKPRU,7/1/2013,89.55
MKTCP,7/1/2013,1104285906
MWNTD,7/1/2013,6224
MWNUS,7/1/2013,335965
MWTRV,7/1/2013,64115.6865
NADDU,7/1/2013,56769
NETDF,7/1/2013,-345159.4802
NTRAN,7/1/2013,39128
NTRAT,7/1/2013,20155097
NTRBL,7/1/2013,249.2229
NTREP,7/1/2013,29925
TOTBC,7/1/2013,11355125
TOUTV,7/1/2013,858590.7197
TRFEE,7/1/2013,24.1283
TRFUS,7/1/2013,2361.7203
TRVOU,7/1/2013,3523000.564
TVTVR,7/1/2013,5.638
ATRCT,7/2/2013,8.65
AVBLS,7/2/2013,0.0863
BCDDC,7/2/2013,4147347728
BCDDE,7/2/2013,9614523
BCDDM,7/2/2013,9018927
BCDDW,7/2/2013,9385283
BCDDY,7/2/2013,4406173
BLCHS,7/2/2013,8321
CPTRA,7/2/2013,10.3152
CPTRV,7/2/2013,1.6605
DIFF,7/2/2013,21335329.11
ETRAV,7/2/2013,265226
ETRVU,7/2/2013,21960742
HRATE,7/2/2013,166.5118
MIOPM,7/2/2013,-9
MIREV,7/2/2013,364651.2
MKPRU,7/2/2013,87
MKTCP,7/2/2013,941044770
MWNTD,7/2/2013,6224
MWNUS,7/2/2013,337567
MWTRV,7/2/2013,0
NADDU,7/2/2013,51868
NETDF,7/2/2013,-348163.5059
NTRAN,7/2/2013,35351
NTRAT,7/2/2013,20260138
NTRBL,7/2/2013,198
NTREP,7/2/2013,39650
TOTBC,7/2/2013,11365275
TOUTV,7/2/2013,735821.5744
TRFEE,7/2/2013,29.4968
TRFUS,7/2/2013,2442.3373
TRVOU,7/2/2013,4571517.66
TVTVR,7/2/2013,6.6029
ATRCT,7/3/2013,7.5667
AVBLS,7/3/2013,0.0875
BCDDC,7/3/2013,4152850921
BCDDE,7/3/2013,5503193
BCDDM,7/3/2013,4783964
BCDDW,7/3/2013,5242140
BCDDY,7/3/2013,2463180
BLCHS,7/3/2013,8335
CPTRA,7/3/2013,9.8619
CPTRV,7/3/2013,1.5803
DIFF,7/3/2013,21335329.11
ETRAV,7/3/2013,306127.7095
ETRVU,7/3/2013,27872927.95
HRATE,7/3/2013,180.2994
MIOPM,7/3/2013,-19
MIREV,7/3/2013,340825.8
MKPRU,7/3/2013,79.8
MKTCP,7/3/2013,1034897063
MWNTD,7/3/2013,4706
MWNUS,7/3/2013,338907
MWTRV,7/3/2013,53867.9537
NADDU,7/3/2013,53347
NETDF,7/3/2013,-359807.6627
NTRAN,7/3/2013,34560
NTRAT,7/3/2013,20294698
NTRBL,7/3/2013,207
NTREP,7/3/2013,26097
TOTBC,7/3/2013,11366250
TOUTV,7/3/2013,887100.5764
TRFEE,7/3/2013,21.1016
TRFUS,7/3/2013,1683.9082
TRVOU,7/3/2013,7595580.482
TVTVR,7/3/2013,6.335
ATRCT,7/4/2013,7.1833
AVBLS,7/4/2013,0.0973
BCDDC,7/4/2013,4160627075
BCDDE,7/4/2013,7776154
BCDDM,7/4/2013,7199661
BCDDW,7/4/2013,7537330
BCDDY,7/4/2013,5062625
BLCHS,7/4/2013,9256.4001
CPTRA,7/4/2013,9.762
CPTRV,7/4/2013,1.3052
DIFF,7/4/2013,21335329.11
ETRAV,7/4/2013,341564
ETRVU,7/4/2013,23177973
HRATE,7/4/2013,187.7235
MIOPM,7/4/2013,-23
MIREV,7/4/2013,367089.5158
MKPRU,7/4/2013,67.8584
MKTCP,7/4/2013,771818503.6
MWNTD,7/4/2013,4706
MWNUS,7/4/2013,340206
MWTRV,7/4/2013,46581.4631
NADDU,7/4/2013,47699
NETDF,7/4/2013,-337466.0918
NTRAN,7/4/2013,35292
NTRAT,7/4/2013,20269479
NTRBL,7/4/2013,213.8909
NTREP,7/4/2013,22418
TOTBC,7/4/2013,11373950
TOUTV,7/4/2013,964524.8385
TRFEE,7/4/2013,23.3313
TRFUS,7/4/2013,1925.2658
TRVOU,7/4/2013,3952252.568
TVTVR,7/4/2013,3.4234
ATRCT,7/5/2013,7.35
AVBLS,7/5/2013,0.0848
BCDDC,7/5/2013,4166389528
BCDDE,7/5/2013,5762453
BCDDM,7/5/2013,4824798
BCDDW,7/5/2013,5506344
BCDDY,7/5/2013,1814522
BLCHS,7/5/2013,8365
CPTRA,7/5/2013,8.872
CPTRV,7/5/2013,1.884
DIFF,7/5/2013,21335329.11
ETRAV,7/5/2013,251121
ETRVU,7/5/2013,17414249
HRATE,7/5/2013,187.7235
MIOPM,7/5/2013,-45
MIREV,7/5/2013,328076.0206
MKPRU,7/5/2013,80.04
MKTCP,7/5/2013,789064090.5
MWNTD,7/5/2013,5987
MWNUS,7/5/2013,341371
MWTRV,7/5/2013,0
NADDU,7/5/2013,50395
NETDF,7/5/2013,-298006.4283
NTRAN,7/5/2013,36979
NTRAT,7/5/2013,20367968
NTRBL,7/5/2013,213
NTREP,7/5/2013,37037
TOTBC,7/5/2013,11378650
TOUTV,7/5/2013,1074563.291
TRFEE,7/5/2013,31.7504
TRFUS,7/5/2013,2201.761
TRVOU,7/5/2013,5115546.095
TVTVR,7/5/2013,5.8645
ATRCT,7/6/2013,6.8333
AVBLS,7/6/2013,0.0721
BCDDC,7/6/2013,4172050393
BCDDE,7/6/2013,5660865
BCDDM,7/6/2013,5173784
BCDDW,7/6/2013,5427261
BCDDY,7/6/2013,793963
BLCHS,7/6/2013,8378
CPTRA,7/6/2013,11.5316
CPTRV,7/6/2013,2.2276
DIFF,7/6/2013,21335329.11
ETRAV,7/6/2013,222445.0479
ETRVU,7/6/2013,15317566
HRATE,7/6/2013,198.3294
MIOPM,7/6/2013,-42
MIREV,7/6/2013,332859.864
MKPRU,7/6/2013,70.942
MKTCP,7/6/2013,783452928.5
MWNTD,7/6/2013,5987
MWNUS,7/6/2013,342417
MWTRV,7/6/2013,30907.6346
NADDU,7/6/2013,37506
NETDF,7/6/2013,-323724.533
NTRAN,7/6/2013,28865
NTRAT,7/6/2013,20396833
NTRBL,7/6/2013,303
NTREP,7/6/2013,17764
TOTBC,7/6/2013,11377475
TOUTV,7/6/2013,670229.7275
TRFEE,7/6/2013,17.3132
TRFUS,7/6/2013,1228.2295
TRVOU,7/6/2013,2220238.982
TVTVR,7/6/2013,3.5578
ATRCT,7/7/2013,6.7333
AVBLS,7/7/2013,0.0761
BCDDC,7/7/2013,4174640958
BCDDE,7/7/2013,2590565
BCDDM,7/7/2013,2210542
BCDDW,7/7/2013,2387392
BCDDY,7/7/2013,311536
BLCHS,7/7/2013,9305.0948
CPTRA,7/7/2013,10.8205
CPTRV,7/7/2013,2.4696
DIFF,7/7/2013,21335329.11
ETRAV,7/7/2013,189543
ETRVU,7/7/2013,14716112
HRATE,7/7/2013,197.2688
MIOPM,7/7/2013,-39
MIREV,7/7/2013,338639.2731
MKPRU,7/7/2013,77.64
MKTCP,7/7/2013,884162379
MWNTD,7/7/2013,5699
MWNUS,7/7/2013,343646
MWTRV,7/7/2013,35074.1594
NADDU,7/7/2013,47647
NETDF,7/7/2013,-330425.6205
